,,,,,,discrimination/prejudice,aggression,demographics,other characteristics,"aggression, physical action",discrimination/prejudice,demographics,demographics,"discrimination/prejudice, verbal/written expression",sociocultural control,demographics,other characteristics,"discrimination/prejudice, verbal/written expression",demographics,demographics,"aggression, physical action",aggression,aggression,"aggression, physical action",verbal/written expressions,demographics,demographics,verbal/written expressions,verbal/written expressions,beliefs,verbal/written expressions,demographics,aggression,beliefs,demographics,verbal/written expressions,discrimination/prejudice,"aggression, verbal/written expression",demographics,aggression,discrimination/prejudice,discrimination/prejudice,aggression,other characteristics,aggression,demographics,aggression,discrimination/prejudice,aggression,aggression,beliefs,"aggression, verbal/written expression",demographics,demographics,demographics,aggression,"aggression, verbal/written expression",demographics,socioeconomic status,sociocultural control,aggression,other characteristics,aggression,discrimination/prejudice,beliefs,demographics,demographics,demographics,demographics,discrimination/prejudice,sociocultural control,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,sociocultural control,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,demographics,aggression,discrimination/prejudice,verbal/written expressions,discrimination/prejudice,discrimination/prejudice,sociocultural control,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,sociocultural control,sociocultural control,sociocultural control,"discrimination/prejudice, verbal/written expression","discrimination/prejudice, verbal/written expression","discrimination/prejudice, verbal/written expression",sociocultural control,sociocultural control,discrimination/prejudice,discrimination/prejudice,socioeconomic status,socioeconomic status,socioeconomic status,aggression,sociocultural control,sociocultural control,,"discrimination/prejudice, sociocultural control",sociocultural control,socioeconomic status,socioeconomic status,socioeconomic status,socioeconomic status,aggression,socioeconomic status,demographics,demographics,,other characteristics,demographics,sociocultural control,physical action,aggression,aggression,aggression,verbal/written expressions,"aggression, verbal/written expression",other characteristics,other characteristics,aggression,discrimination/prejudice,discrimination/prejudice,verbal/written expressions,demographics,beliefs,aggression,socioeconomic status,socioeconomic status,verbal/written expressions,verbal/written expressions,socioeconomic status,discrimination/prejudice,verbal/written expressions,verbal/written expressions,other characteristics,sociocultural control,sociocultural control,sociocultural control,discrimination/prejudice,discrimination/prejudice,socioeconomic status,demographics,beliefs,sociocultural control,aggression,"discrimination/prejudice, sociocultural control",socioeconomic status,socioeconomic status,socioeconomic status,sociocultural control,discrimination/prejudice,beliefs,beliefs,sociocultural control,demographics,sociocultural control,verbal/written expressions,sociocultural control,socioeconomic status,beliefs,demographics,beliefs,"aggression, physical action","discrimination/prejudice, sociocultural control","discrimination/prejudice, sociocultural control",socioeconomic status,beliefs,beliefs,beliefs,beliefs,other characteristics,other characteristics,demographics,demographics,demographics,beliefs,other characteristics,discrimination/prejudice,verbal/written expressions,socioeconomic status,sociocultural control,sociocultural control,socioeconomic status,socioeconomic status,"aggression, verbal/written expression",sociocultural control,socioeconomic status,demographics,demographics,demographics,discrimination/prejudice,aggression,demographics,sociocultural control,"discrimination/prejudice, verbal/written expression",beliefs,beliefs,beliefs,demographics,demographics,verbal/written expressions,verbal/written expressions,socioeconomic status,socioeconomic status,socioeconomic status,aggression,socioeconomic status,demographics,socioeconomic status,socioeconomic status,socioeconomic status,socioeconomic status,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,sociocultural control,sociocultural control,socioeconomic status,sociocultural control,sociocultural control,sociocultural control,socioeconomic status,socioeconomic status,demographics,"discrimination/prejudice, verbal/written expression",sociocultural control,socioeconomic status,socioeconomic status,other characteristics,verbal/written expressions,sociocultural control,sociocultural control,"aggression, physical action",socioeconomic status,beliefs,"aggression, physical action"
89,HUNGARY,Law,"Criminal Code

Section 332A: Incitement against a community

A person who, in front of a large audience, incites to violence or hatred against a) the Hungarian nation, b) a national, ethnic, racial or religious group or a member of such a group, or c) certain groups of society or a member of such groups, particularly with regard to any disability, sexual identity or sexual orientation, is guilty of a felony and shall be punished by imprisonment for up to three years.",0,Hungary,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,ICELAND,Law,"Criminal Code

Article 233a: Anyone who publicly mocks, defames, denigrates or threatens a person or group of persons by comments or expressions of another nature, for example by means of pictures or symbols, for their nationality, colour, race, religion, sexual orientation or gender identity, or disseminates such materials, shall be fined or imprisoned for up to 2 years.",0,Iceland,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,INDIA,Law,"Criminal Code

Section 153A: Promoting enmity between different groups on grounds of religion, race, place of birth, residence, language, etc., and doing acts prejudicial to maintenance of harmony.

(1) Whoever:

(a) by words, either spoken or written, or by signs or by visible representations or otherwise, promotes or attempts to promote, on grounds of religion, race, place of birth, residence, language, caste or community or any other ground whatsoever, disharmony or feelings of enmity, hatred or ill-will between different religious, racial, language or regional groups or castes or communities, or

(b) commits any act which is prejudicial to the maintenance of harmony between different religious, racial, language or regional groups or castes or communities, and which disturbs or is likely to disturb the public tranquillity, shall be punished with imprisonment which may extend to three years, or with fine, or with both.

Section 153B: Imputations, assertions prejudicial to national integration

(1) Whoever, by words either spoken or written or by signs or by visible representations or otherwise:

(a) makes or publishes any imputation that any class of persons cannot, by reason of their being members of any religious, ra­cial, language or regional group or caste or community, bear true faith and allegiance to the Constitution of India as by law established or uphold the sovereignty and integrity of India, or

(b) asserts, counsels, advises, propagates or publishes that any class of persons shall, by reason of their being members of any religious, racial, language or regional group or caste or commu­nity, be denied or deprived of their rights as citizens of India, or

(c) makes or publishes any assertion, counsel, plea or appeal concerning the obligation of any class of persons, by reason of their being members of any religious, racial, language or region­al group or caste or community, and such assertion, counsel, plea or appeal causes or is likely to cause disharmony or feelings of enmity or hatred or ill-will between such members and other persons, shall be punished with imprisonment which may extend to three years, or with fine, or with both.

(2) Whoever commits an offence specified in sub-section (1), in any place of worship or in any assembly engaged in the perform­ance of religious worship or religious ceremonies, shall be punished with imprisonment which may extend to five years and shall also be liable to fine.

Section 505: Statements conducing to public mischief:

(1) Whoever makes, publishes or circulates any statement, rumour or report,

(c) with intent to incite, or which is likely to incite, any class or community of persons to commit any offence against any other class or community, shall be punished with imprisonment which may extend to 6[three years], or with fine, or with both.

(2) Statements creating or promoting enmity, hatred or ill-will between classes

Whoever makes, publishes or circulates any statement or report containing rumour or alarming news with intent to create or promote, or which is likely to create or promote, on grounds of religion, race, place of birth, residence, language, caste or community or any other ground whatsoever, feelings of enmity, hatred or ill-will between different reli­gious, racial, language or regional groups or castes or communi­ties, shall be punished with imprisonment which may extend to three years, or with fine, or with both.

(3) Offence under sub-section (2) committed in place of worship, etc.

Whoever commits an offence specified in sub-section (2) in any place of worship or in an assembly engaged in the performance of religious worship or religious ceremonies, shall be punished with imprisonment which may extend to five years and shall also be liable to fine",0,India,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,INDONESIA,Law,"Criminal Code

Article 156: The person who publicly gives expression to feelings of hostility, hatred or contempt against one or more groups of the population of Indonesia, shall be punished by a maximum imprisonment of four years or a maximum fine of three hundred Rupiahs.

The term ‘group’ in this and in the following article, shall be understood as each part of the population of Indonesia that distinguishes itself from one or more other parts of that population by race, country of origin, religion, origin, descent, nationality or constitutional condition.

Article 157: Any person who disseminates, openly demonstrates or puts up a writing or portrait where feelings of hostility, hatred or contempt against or among groups of the population of Indonesia are expressed, with intent to give publicity to the contents or to enhance the publicity thereof, shall be punished by a maximum imprisonment of two years and six months or a maximum fine of three hundred Rupiahs.

Law No 40 of 2008 on The Elimination of Racial and Ethnic Discrimination:

Any person who publicly gives expression to feelings of hostility or hatred against people due to racial and ethnic differences by:

1. Making any posts or drawings to be placed, affixed, or disseminated in public places or other places with intent to give publicity to the contents or to enhance the publicity thereof;

2. Delivering or expressing speeches or certain words in public places or other places with intent to give publicity to the contents or to enhance the publicity thereof;

3. Wearing something on himself in the form of objects, words, or pictures in public places or other places with intent to give publicity to the contents or to enhance the publicity thereof shall be punished by a maximum imprisonment of five years or a maximum fine of IDR 500,000,000 (five million Rupiahs).

Information taken from secondary source (Institute for Criminal Justice Reform)

Law No.11 of 2008 on Information and Electronic Transaction as amended by Law No.19 of 2016 on the Amendment to Law No.11 of 2008 on Information and Electronic Transaction:

Any Person who deliberately and without authority disseminates information with intention of inflicting hatred or dissension on individuals and/or certain groups of the community based on ethnic groups, religions, races, and inter-groups (SARA) shall be punished by a maximum imprisonment of six years or a maximum fine of IDR 1,000,000,000 (one trillion Rupiahs)

Information taken from secondary source (Institute for Criminal Justice Reform)

Digital Platform Law no 71/2019 on the Government Regulation on the Implementation of Electronic and Transaction System: The law obliges entities such as social media companies to control content and preserve user data. Article 5 of the law provides that social media companies must ensure that their platforms do not contain or facilitate the spread of “restricted content.” This term contains a list of different forms of speech such as “false news”, “hate speech” and “blasphemy” online",0,Indonesia,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,IRAN (Islamic Republic of),Law,"Press Law

Article 2:

The Press’s responsibility in the Islamic Republican system consists of:

c) Endeavoring to eliminate false and divisive boundaries and not establishing differences between social layers on the basis of race, language, customs, local traditions, etc.

Article 6:

The print media are permitted to publish news items except in cases when they violate Islamic principles and codes and public rights as outlined in this chapter:

(4) Creating discord between and among social walks of life specially by raising ethnic and racial issues",0,Iran,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,IRAQ,Law,"Constitution

Section 1: Article 7

No entity or program, under any name, may adopt racism, terrorism, the calling of others infidels, ethnic cleansing, or incite, facilitate, glorify, promote, or justify thereto, especially the Saddamist Baath in Iraq and its symbols, regardless of the name that it adopts. This may not be part of the political pluralism in Iraq. This shall be regulated by law.

Criminal Code

Paragraph 202: Any person who publicly insults the Arab community or the Iraqi people or any section of the population or the national flag or the State emblem is punishable by a term of imprisonment not exceeding 10 years or by detention.

Paragraph 215: Any person who produces, imports, exports or obtains a picture, written material or sign with intent to trade, distribute, display or exhibit such material, which, by its nature, endangers the public security or brings the country into disrepute unless he was acting in good faith is punishable by detention plus a fine not exceeding 300 dinars or by one of those penalties.

Paragraph 372:

The following persons are punishable by a period of detention not exceeding 3 years or by a fine:

(1) Any person who attacks the creed of a religious minority or pours scorn on its religious practices.

(2) Any person who willfully disrupts a religious ceremony, festival or meeting of a religious minority or who willfully prevents or obstructs the performance of such ritual.

(3) Any person who wrecks, destroys, defaces or desecrates a building set aside for the ceremonies of a religious minority or symbol or anything that is sacred to it.

(4) Any person who prints or publishes a book sacred to a religious minority and deliberately misspells the texts so that the meaning of the text is altered or who makes light of its tenets or teachings.

(5) Any person who publicly insults a symbol or a person who constitutes an object of sanctification, worship or reverence to a religious minority.

(6) Any person who publicly imitates a religious ceremony or celebration with intent to deceive.",0,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,IRELAND,Law,"The Prohibition of Incitement to Hatred Act 1989

Section 2(1) It shall be an offence for a person

to publish or distribute written material,
to user words, behave or display written material –
(i) in any place other than inside a private residence, or
(ii) inside a private residence so that the words, behaviour or material are heard or seen by persons outside the residence,
or
(c) to distribute, show or play a recording of visual images or sounds,
if the written material, words, behaviour, visual images or sounds, as the case may be, are threatening, abusive or insulting and are intended or, having regard to all the circumstances, are likely to stir up hatred.
(2) (a) In proceedings for an offence under subsection (1), if the accused person is not shown to have intended to stir up hatred, it shall be a defence for him to prove that he was not aware of the content of the material or recording concerned and did not suspect, and had no reason to suspect, that the material or recording was threatening, abusive or insulting.
(b) In proceedings for an offence under subsection (1) (b), it shall be a defence for the accused person—
(i) to prove that he was inside a private residence at the relevant time and had no reason to believe that the words, behaviour or material concerned would be heard or seen by a person outside the residence, or
(ii) if he is not shown to have intended to stir up hatred, to prove that he did not intend the words, behaviour or material concerned to be, and was not aware that they might be, threatening, abusive or insulting.
(3) In this section “private residence” means any structure (including a tent, caravan, vehicle, vessel or other temporary or moveable structure) or part of such a structure used as a dwelling but does not include any part not so used or any part in which a public meeting is being held; and in this definition “public meeting” means a meeting at which the public are entitled to be present, on payment or otherwise and as of right or by virtue of an express or implied permission.
Section 4 (1) It shall be an offence for a person

(a) to prepare or be in possession of any written material with a view to its being distributed, displayed, broadcast or otherwise published, in the State or elsewhere, whether by himself or another, or
(b) to make or be in possession of a recording of sounds or visual images with a view to its being distributed, shown, played, broadcast or otherwise published, in the State or elsewhere, whether by himself or another,
if the material or recording is threatening, abusive or insulting and is intended or, having regard to all the circumstances, including such distribution, display, broadcasting, showing, playing or other publication thereof as the person has, or it may reasonably be inferred that he has, in view, is likely to stir up hatred.
(2) In proceedings for an offence under this section, if the accused person is not shown to have intended to stir up hatred, it shall be a defence for him to prove that he was not aware of the content of the material or recording concerned and did not suspect, and had no reason to suspect, that the material or recording was threatening, abusive or insulting.
(3) In proceedings for an offence under this section, where it is proved that the accused person was in possession of material or a recording such as is referred to in subsection (1) and it is reasonable to assume that the material or recording was not intended for the personal use of the person, he shall be presumed, until the contrary is proved, to have been in possession of the material or recording in contravention of subsection (1).
Summary convictions are available under the Prohibition of Incitement to Hatred Act 1989 with fines up to €1,270 or a term of imprisonment up to six months. A conviction following an indictment allows fines up to €12,700 and custodial sentences of up to 2 years",0,Ireland,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,ISRAEL,Law,"Criminal Code

Article One “A”: Racism

Definitions

Article 144A:

In this Article: “racism” – persecution, humiliation, degradation, a display of enmity, hostility or violence, or causing violence against a public or parts of the population, all because of their colour, racial affiliation or national ethnic origin.

Publication of racist incitement is prohibited

Article 144B:

(a) If a person publishes anything in order to incite to racism, then he is liable to five years imprisonment.

(b) For the purposes of this section, it does not matter whether the publication did cause racism, and whether or not it is true.

Article 144C: Permissible publication

(a) Publication of a true and fair report of an act said in section 144B shall not be deemed an offense under that section, on condition that it was not intended to cause racism.

(b) Publication of quotes from religious scriptures or prayer books or the observance of a religious ritual shall not be deemed an offence under section 144B, on condition that it was not intended to cause racism.

Article 144D: Possession of racist publication

If a person holds a publication prohibited under section 144B for distribution, in order to cause racism, then he is liable to one-year imprisonment, and the publication shall be confiscated.",0,Israel,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,ITALY,Law,"Criminal Code

Article 604 bis: Propaganda and incitement to commit crimes for reasons of racial, ethnic and religious discrimination.

I. Unless the fact constitutes a more serious offence, the following are punished:

a) with imprisonment of up to one year and six months or with a fine of up to 6,000 euros for propaganda based on ideas of superiority or ideas of racial or ethnic hatred, or propaganda which instigates to commit or commits acts of discrimination on the grounds of racial, ethnic, national or religious grounds;

b) Imprisonment of six months to four years for a person who in any way, instigates to commit or commits violence or acts of provocation to violence for racial, ethnic, national or religious reasons.

Law 654/1975 on the Ratification and Execution of the International Convention on the Elimination of All Forms of Racial Discrimination:

Article 3:

I. Unless the fact constitutes a more serious offence, the following are punished:

a) with imprisonment of up to one year and six months or with a fine of up to 6,000 euros for propaganda based on ideas of superiority or ideas of racial or ethnic hatred, or propaganda which instigates to commit or commits acts of discrimination on the grounds of racial, ethnic, national or religious grounds;

b) Imprisonment of six months to four years for a person who in any way, instigates to commit or commits violence or acts of provocation to violence for racial, ethnic, national or religious.

Law 167/2017: Full Implementation of EU Framework Decision 2008/913/HAD

This law, amongst others modifies Law 654/1975:

The main relevant Italian Law is Law 205/1993 which makes it a crime to “propagate ideas based on racial superiority or racial or ethnic hatred, or to instigate to commit or commit acts of discrimination for racial, ethnic, national or religious motives.” The law also punishes those who “instigate in any way or commit violence or acts of provocation to violence for racist, ethnic, national or religious motives.",0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,JAPAN,Law,"Act No.68 on the Promotion of Efforts to Eliminate Unfair Discriminatory Speech and Behaviour Against Persons Originating from Outside Japan (Anti-Discriminatory Speech Act) 2016

Article 2: In this Act, “unfair discriminatory speech and behavior against persons originating from outside Japan” shall mean unfair discriminatory speech and behavior to incite the exclusion of persons originating exclusively from a country or region other than Japan or their descendants and who are lawfully residing in Japan (hereinafter referred to in this Article as “persons originating from outside Japan”) from the local community by reason of such persons originating from a country or region other than Japan, such as openly announcing to the effect of harming the life, body, freedom, reputation or property of, or to significantly insult, persons originating from outside Japan with the objective of encouraging or inducing discriminatory feelings against such persons originating from outside Japan.",0,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,JORDAN,Law,"Criminal Code

Section 5: Crimes Harming National Unity and the Coexistence between the Nation’s Elements

Article 150: Any writing or speech aims at or results in stirring sectarian or racial prejudices or the incitement of conflict between different sects or the nation’s elements, such act shall be punished by imprisonment for no less than six months and no more than three years and a fine not to exceed five hundred dinars (JD500).

Audiovisual Media Law

Article 20(l)(2) prohibits licensed broadcasters from broadcasting hateful, terrorist, violent or seditious material or from promoting religious, sectarian or ethnic strife",0,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
